458
13
40
12
12
20
12
13
11
11
11
17
11
26
14
15
65
21
22
13
12
14
20
12
16
22
17
34
19
17
14
12
16
15
11
12
12
19
18
15
11
13
200
12
15
11
12
15
9
10
15
12
13
12
13
16
12
16
14
11
15
15
20
11
16
221
12
61
36
45
20
23
16
13
12
13
15
81
369
31
11
11
47
19
55
359
11
11
16
15
13
20
15
11
9
11
11
12
9
39
12
12
10
10
15
22
15
19
46
19
404
32
43
17
221
53
88
13
78
41
